signal_id,source_key,endpoint_type,dataset_id,dataset_title,record_type,state,program_focus,topic_keys,metric_name,metric_value,metric_period,date_released,date_modified,rht_flag,importance_score,score_evidence_json,source_url,raw_json,last_checked_at
cmsmedicaid-a59cfa5b0b73765e,cms_data,cms_provider_datastore,97xg-v3wv,Rural Emergency Hospital Timely and Effective Care - Hospital,dataset_signal,TN,rural_health,cms; rural_health; rural_emergency_hospital; quality; provider_data,rural_emergency_hospital_facilities,2,2024-07-01/2025-06-30,2026-05-13,2026-04-21,true,85,"{""dataset_id"":""97xg-v3wv"",""endpoint_type"":""cms_provider_datastore"",""method"":""unique facility_id by state"",""metric_name"":""rural_emergency_hospital_facilities"",""metric_period"":""2024-07-01/2025-06-30"",""metric_value"":""2"",""rht_flag"":true,""signal_dimension"":"""",""state"":""TN"",""topic_keys"":[""cms"",""rural_health"",""rural_emergency_hospital"",""quality"",""provider_data""],""why_matters"":""REH quality rows identify rural emergency hospitals and measure coverage relevant to RHT readiness and quality reporting demand.""}",https://data.cms.gov/provider-data/dataset/97xg-v3wv,"{""aggregation"":""unique facility_id by state"",""measure_rows"":8,""source_rows_used"":164,""why_matters"":""REH quality rows identify rural emergency hospitals and measure coverage relevant to RHT readiness and quality reporting demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-0993335c3c996365,cms_data,cms_provider_datastore,97xg-v3wv,Rural Emergency Hospital Timely and Effective Care - Hospital,dataset_signal,TX,rural_health,cms; rural_health; rural_emergency_hospital; quality; provider_data,rural_emergency_hospital_facilities,4,2024-07-01/2025-06-30,2026-05-13,2026-04-21,true,85,"{""dataset_id"":""97xg-v3wv"",""endpoint_type"":""cms_provider_datastore"",""method"":""unique facility_id by state"",""metric_name"":""rural_emergency_hospital_facilities"",""metric_period"":""2024-07-01/2025-06-30"",""metric_value"":""4"",""rht_flag"":true,""signal_dimension"":"""",""state"":""TX"",""topic_keys"":[""cms"",""rural_health"",""rural_emergency_hospital"",""quality"",""provider_data""],""why_matters"":""REH quality rows identify rural emergency hospitals and measure coverage relevant to RHT readiness and quality reporting demand.""}",https://data.cms.gov/provider-data/dataset/97xg-v3wv,"{""aggregation"":""unique facility_id by state"",""measure_rows"":16,""source_rows_used"":164,""why_matters"":""REH quality rows identify rural emergency hospitals and measure coverage relevant to RHT readiness and quality reporting demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-dd83851322ef6d67,medicaid_data,medicaid_datastore,ef16c490-861a-4b1f-9e6d-f321abdcaab1,2024 Managed Care Programs By State,dataset_signal,AL,managed_care,medicaid; managed_care; 1115; waiver; mltss; quality,managed_care_programs_2024,3,2024,,2026-02-11,false,77,"{""dataset_id"":""ef16c490-861a-4b1f-9e6d-f321abdcaab1"",""endpoint_type"":""medicaid_datastore"",""method"":""program count by state"",""metric_name"":""managed_care_programs_2024"",""metric_period"":""2024"",""metric_value"":""3"",""rht_flag"":false,""signal_dimension"":"""",""state"":""AL"",""topic_keys"":[""medicaid"",""managed_care"",""1115"",""waiver"",""mltss"",""quality""],""why_matters"":""State managed-care program counts, 1115 authorities, MLTSS, and quality requirements point to plan oversight and encounter-data demand.""}",https://data.medicaid.gov/api/1/datastore/query/ef16c490-861a-4b1f-9e6d-f321abdcaab1/0,"{""1115_authority_programs"":0,""aggregation"":""program count by state"",""hedis_required_programs"":1,""mltss_programs"":0,""source_row_count"":183,""source_rows_used"":183,""why_matters"":""State managed-care program counts, 1115 authorities, MLTSS, and quality requirements point to plan oversight and encounter-data demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-b14e60e7675810f9,medicaid_data,medicaid_datastore,ef16c490-861a-4b1f-9e6d-f321abdcaab1,2024 Managed Care Programs By State,dataset_signal,AR,managed_care,medicaid; managed_care; 1115; waiver; mltss; quality,managed_care_programs_2024,5,2024,,2026-02-11,false,77,"{""dataset_id"":""ef16c490-861a-4b1f-9e6d-f321abdcaab1"",""endpoint_type"":""medicaid_datastore"",""method"":""program count by state"",""metric_name"":""managed_care_programs_2024"",""metric_period"":""2024"",""metric_value"":""5"",""rht_flag"":false,""signal_dimension"":"""",""state"":""AR"",""topic_keys"":[""medicaid"",""managed_care"",""1115"",""waiver"",""mltss"",""quality""],""why_matters"":""State managed-care program counts, 1115 authorities, MLTSS, and quality requirements point to plan oversight and encounter-data demand.""}",https://data.medicaid.gov/api/1/datastore/query/ef16c490-861a-4b1f-9e6d-f321abdcaab1/0,"{""1115_authority_programs"":0,""aggregation"":""program count by state"",""hedis_required_programs"":2,""mltss_programs"":1,""source_row_count"":183,""source_rows_used"":183,""why_matters"":""State managed-care program counts, 1115 authorities, MLTSS, and quality requirements point to plan oversight and encounter-data demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-ad503a3b4ce0eabf,medicaid_data,medicaid_datastore,ef16c490-861a-4b1f-9e6d-f321abdcaab1,2024 Managed Care Programs By State,dataset_signal,AR,managed_care,medicaid; managed_care; 1115; waiver; mltss; quality,managed_long_term_services_supports_programs,1,2024,,2026-02-11,false,77,"{""dataset_id"":""ef16c490-861a-4b1f-9e6d-f321abdcaab1"",""endpoint_type"":""medicaid_datastore"",""method"":""program_type contains MLTSS"",""metric_name"":""managed_long_term_services_supports_programs"",""metric_period"":""2024"",""metric_value"":""1"",""rht_flag"":false,""signal_dimension"":"""",""state"":""AR"",""topic_keys"":[""medicaid"",""managed_care"",""1115"",""waiver"",""mltss"",""quality""],""why_matters"":""State managed-care program counts, 1115 authorities, MLTSS, and quality requirements point to plan oversight and encounter-data demand.""}",https://data.medicaid.gov/api/1/datastore/query/ef16c490-861a-4b1f-9e6d-f321abdcaab1/0,"{""aggregation"":""program_type contains MLTSS"",""source_rows_used"":183,""why_matters"":""State managed-care program counts, 1115 authorities, MLTSS, and quality requirements point to plan oversight and encounter-data demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-3a6969eb199d9900,medicaid_data,medicaid_datastore,ef16c490-861a-4b1f-9e6d-f321abdcaab1,2024 Managed Care Programs By State,dataset_signal,AZ,managed_care,medicaid; managed_care; 1115; waiver; mltss; quality,managed_care_1115_authority_programs,3,2024,,2026-02-11,false,77,"{""dataset_id"":""ef16c490-861a-4b1f-9e6d-f321abdcaab1"",""endpoint_type"":""medicaid_datastore"",""method"":""programs with federal_operating_authority containing 1115"",""metric_name"":""managed_care_1115_authority_programs"",""metric_period"":""2024"",""metric_value"":""3"",""rht_flag"":false,""signal_dimension"":"""",""state"":""AZ"",""topic_keys"":[""medicaid"",""managed_care"",""1115"",""waiver"",""mltss"",""quality""],""why_matters"":""State managed-care program counts, 1115 authorities, MLTSS, and quality requirements point to plan oversight and encounter-data demand.""}",https://data.medicaid.gov/api/1/datastore/query/ef16c490-861a-4b1f-9e6d-f321abdcaab1/0,"{""aggregation"":""programs with federal_operating_authority containing 1115"",""source_rows_used"":183,""why_matters"":""State managed-care program counts, 1115 authorities, MLTSS, and quality requirements point to plan oversight and encounter-data demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-f52c7066e29b2e43,medicaid_data,medicaid_datastore,ef16c490-861a-4b1f-9e6d-f321abdcaab1,2024 Managed Care Programs By State,dataset_signal,AZ,managed_care,medicaid; managed_care; 1115; waiver; mltss; quality,managed_care_programs_2024,3,2024,,2026-02-11,false,77,"{""dataset_id"":""ef16c490-861a-4b1f-9e6d-f321abdcaab1"",""endpoint_type"":""medicaid_datastore"",""method"":""program count by state"",""metric_name"":""managed_care_programs_2024"",""metric_period"":""2024"",""metric_value"":""3"",""rht_flag"":false,""signal_dimension"":"""",""state"":""AZ"",""topic_keys"":[""medicaid"",""managed_care"",""1115"",""waiver"",""mltss"",""quality""],""why_matters"":""State managed-care program counts, 1115 authorities, MLTSS, and quality requirements point to plan oversight and encounter-data demand.""}",https://data.medicaid.gov/api/1/datastore/query/ef16c490-861a-4b1f-9e6d-f321abdcaab1/0,"{""1115_authority_programs"":3,""aggregation"":""program count by state"",""hedis_required_programs"":3,""mltss_programs"":2,""source_row_count"":183,""source_rows_used"":183,""why_matters"":""State managed-care program counts, 1115 authorities, MLTSS, and quality requirements point to plan oversight and encounter-data demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-b06323e84ff41b95,medicaid_data,medicaid_datastore,ef16c490-861a-4b1f-9e6d-f321abdcaab1,2024 Managed Care Programs By State,dataset_signal,AZ,managed_care,medicaid; managed_care; 1115; waiver; mltss; quality,managed_long_term_services_supports_programs,2,2024,,2026-02-11,false,77,"{""dataset_id"":""ef16c490-861a-4b1f-9e6d-f321abdcaab1"",""endpoint_type"":""medicaid_datastore"",""method"":""program_type contains MLTSS"",""metric_name"":""managed_long_term_services_supports_programs"",""metric_period"":""2024"",""metric_value"":""2"",""rht_flag"":false,""signal_dimension"":"""",""state"":""AZ"",""topic_keys"":[""medicaid"",""managed_care"",""1115"",""waiver"",""mltss"",""quality""],""why_matters"":""State managed-care program counts, 1115 authorities, MLTSS, and quality requirements point to plan oversight and encounter-data demand.""}",https://data.medicaid.gov/api/1/datastore/query/ef16c490-861a-4b1f-9e6d-f321abdcaab1/0,"{""aggregation"":""program_type contains MLTSS"",""source_rows_used"":183,""why_matters"":""State managed-care program counts, 1115 authorities, MLTSS, and quality requirements point to plan oversight and encounter-data demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-dc9b4e4783e4572b,medicaid_data,medicaid_datastore,ef16c490-861a-4b1f-9e6d-f321abdcaab1,2024 Managed Care Programs By State,dataset_signal,CA,managed_care,medicaid; managed_care; 1115; waiver; mltss; quality,managed_care_1115_authority_programs,1,2024,,2026-02-11,false,77,"{""dataset_id"":""ef16c490-861a-4b1f-9e6d-f321abdcaab1"",""endpoint_type"":""medicaid_datastore"",""method"":""programs with federal_operating_authority containing 1115"",""metric_name"":""managed_care_1115_authority_programs"",""metric_period"":""2024"",""metric_value"":""1"",""rht_flag"":false,""signal_dimension"":"""",""state"":""CA"",""topic_keys"":[""medicaid"",""managed_care"",""1115"",""waiver"",""mltss"",""quality""],""why_matters"":""State managed-care program counts, 1115 authorities, MLTSS, and quality requirements point to plan oversight and encounter-data demand.""}",https://data.medicaid.gov/api/1/datastore/query/ef16c490-861a-4b1f-9e6d-f321abdcaab1/0,"{""aggregation"":""programs with federal_operating_authority containing 1115"",""source_rows_used"":183,""why_matters"":""State managed-care program counts, 1115 authorities, MLTSS, and quality requirements point to plan oversight and encounter-data demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-90bc4ac1f0213282,medicaid_data,medicaid_datastore,ef16c490-861a-4b1f-9e6d-f321abdcaab1,2024 Managed Care Programs By State,dataset_signal,CA,managed_care,medicaid; managed_care; 1115; waiver; mltss; quality,managed_care_programs_2024,10,2024,,2026-02-11,false,77,"{""dataset_id"":""ef16c490-861a-4b1f-9e6d-f321abdcaab1"",""endpoint_type"":""medicaid_datastore"",""method"":""program count by state"",""metric_name"":""managed_care_programs_2024"",""metric_period"":""2024"",""metric_value"":""10"",""rht_flag"":false,""signal_dimension"":"""",""state"":""CA"",""topic_keys"":[""medicaid"",""managed_care"",""1115"",""waiver"",""mltss"",""quality""],""why_matters"":""State managed-care program counts, 1115 authorities, MLTSS, and quality requirements point to plan oversight and encounter-data demand.""}",https://data.medicaid.gov/api/1/datastore/query/ef16c490-861a-4b1f-9e6d-f321abdcaab1/0,"{""1115_authority_programs"":1,""aggregation"":""program count by state"",""hedis_required_programs"":9,""mltss_programs"":5,""source_row_count"":183,""source_rows_used"":183,""why_matters"":""State managed-care program counts, 1115 authorities, MLTSS, and quality requirements point to plan oversight and encounter-data demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-511bfaa6415294bb,medicaid_data,medicaid_datastore,ef16c490-861a-4b1f-9e6d-f321abdcaab1,2024 Managed Care Programs By State,dataset_signal,CA,managed_care,medicaid; managed_care; 1115; waiver; mltss; quality,managed_long_term_services_supports_programs,5,2024,,2026-02-11,false,77,"{""dataset_id"":""ef16c490-861a-4b1f-9e6d-f321abdcaab1"",""endpoint_type"":""medicaid_datastore"",""method"":""program_type contains MLTSS"",""metric_name"":""managed_long_term_services_supports_programs"",""metric_period"":""2024"",""metric_value"":""5"",""rht_flag"":false,""signal_dimension"":"""",""state"":""CA"",""topic_keys"":[""medicaid"",""managed_care"",""1115"",""waiver"",""mltss"",""quality""],""why_matters"":""State managed-care program counts, 1115 authorities, MLTSS, and quality requirements point to plan oversight and encounter-data demand.""}",https://data.medicaid.gov/api/1/datastore/query/ef16c490-861a-4b1f-9e6d-f321abdcaab1/0,"{""aggregation"":""program_type contains MLTSS"",""source_rows_used"":183,""why_matters"":""State managed-care program counts, 1115 authorities, MLTSS, and quality requirements point to plan oversight and encounter-data demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-d769addf11c0fd57,medicaid_data,medicaid_datastore,ef16c490-861a-4b1f-9e6d-f321abdcaab1,2024 Managed Care Programs By State,dataset_signal,CO,managed_care,medicaid; managed_care; 1115; waiver; mltss; quality,managed_care_programs_2024,2,2024,,2026-02-11,false,77,"{""dataset_id"":""ef16c490-861a-4b1f-9e6d-f321abdcaab1"",""endpoint_type"":""medicaid_datastore"",""method"":""program count by state"",""metric_name"":""managed_care_programs_2024"",""metric_period"":""2024"",""metric_value"":""2"",""rht_flag"":false,""signal_dimension"":"""",""state"":""CO"",""topic_keys"":[""medicaid"",""managed_care"",""1115"",""waiver"",""mltss"",""quality""],""why_matters"":""State managed-care program counts, 1115 authorities, MLTSS, and quality requirements point to plan oversight and encounter-data demand.""}",https://data.medicaid.gov/api/1/datastore/query/ef16c490-861a-4b1f-9e6d-f321abdcaab1/0,"{""1115_authority_programs"":0,""aggregation"":""program count by state"",""hedis_required_programs"":1,""mltss_programs"":0,""source_row_count"":183,""source_rows_used"":183,""why_matters"":""State managed-care program counts, 1115 authorities, MLTSS, and quality requirements point to plan oversight and encounter-data demand.""}",2026-07-24T04:43:51Z
cmsmedicaid-5898288aff5a8aa6,medicaid_data,medicaid_datastore,ef16c490-861a-4b1f-9e6d-f321abdcaab1,2024 Managed Care Programs By State,dataset_signal,DC,managed_care,medicaid; managed_care; 1115; waiver; mltss; quality,managed_care_programs_2024,5,2024,,2026-02-11,false,77,"{""dataset_id"":""ef16c490-861a-4b1f-9e6d-f321abdcaab1"",""endpoint_type"":""medicaid_datastore"",""method"":""program count by state"",""metric_name"":""managed_care_programs_2024"",""metric_period"":""2024"",""metric_value"":""5"",""rht_flag"":false,""signal_dimension"":"""",""state"":""DC"",""topic_keys"":[""medicaid"",""managed_care"",""1115"",""waiver"",""mltss"",""quality""],""why_matters"":""State managed-care program counts, 1115 authorities, MLTSS, and quality requirements point to plan oversight and encounter-data demand.""}",https://data.medicaid.gov/api/1/datastore/query/ef16c490-861a-4b1f-9e6d-f321abdcaab1/0,"{""1115_authority_programs"":0,""aggregation"":""program count by state"",""hedis_required_programs"":3,""mltss_programs"":1,""source_row_count"":183,""source_rows_used"":183,""why_matters"":""State managed-care program counts, 1115 authorities, MLTSS, and quality requirements point to plan oversight and encounter-data demand.""}",2026-07-24T04:43:51Z
